Date and time,Internal temperature area 1 (Celsius degree),Internal temperature area 2 (Celsius degree),Internal temperature area 3 (Celsius degree),Internal temperature area 4 (Celsius degree),External temperature (Celsius degree),HVAC power (kW),Global power (kW)
2022-07-19 06:00:00,26.525,25.575000000000003,26.049999999999997,25.940000000000005,26.495,7.408333333333328,9.790111111111113
2022-07-19 06:15:00,26.15,25.45,25.8375,25.816666666666663,26.99,7.654333333333333,10.530333333333331
2022-07-19 06:30:00,26.05,25.433333333333337,25.64444444444444,25.58,26.475,7.751555555555555,10.553666666666665
2022-07-19 06:45:00,26.05,25.4,25.63333333333333,25.44,27.17,7.814999999999997,10.575444444444445
2022-07-19 07:00:00,26.0,25.4,25.58,25.38333333333333,27.345,7.819666666666663,10.648111111111112
2022-07-19 07:15:00,25.9,25.283333333333335,25.5,25.25,27.52,7.794888888888888,10.632555555555554
2022-07-19 07:30:00,25.85,25.342857142857145,25.4125,25.2,28.72,7.672666666666665,10.463777777777777
2022-07-19 07:45:00,25.833333333333332,25.233333333333334,25.325,25.02857142857143,28.62,7.853666666666668,10.621444444444446
2022-07-19 08:00:00,25.833333333333332,25.28333333333333,25.316666666666663,24.9,28.65,7.945222222222221,10.84144444444444
2022-07-19 08:15:00,25.85,25.25,25.37142857142857,24.95,29.14,8.26311111111111,11.137444444444444
2022-07-19 08:30:00,25.65,25.25,25.375,24.928571428571427,29.24,7.855000000000002,10.629888888888887
2022-07-19 08:45:00,25.65,25.35,25.26,24.866666666666664,29.54,7.209555555555554,9.981
2022-07-19 09:00:00,25.7,25.5,25.333333333333332,24.8,29.72,6.578333333333331,9.471888888888886
2022-07-19 09:15:00,25.65,25.55,25.314285714285713,24.766666666666666,30.74,6.232777777777774,8.983555555555558
2022-07-19 09:30:00,25.8,25.55,25.325000000000003,24.716666666666665,30.9,6.320555555555559,9.074555555555552
2022-07-19 09:45:00,25.9,25.55,25.46,24.816666666666663,30.98,6.46788888888889,9.310777777777774
2022-07-19 10:00:00,25.75,25.3,25.22,24.866666666666664,31.16,7.441555555555553,10.28388888888889
2022-07-19 10:15:00,25.55,25.21666666666667,25.057142857142857,24.88571428571429,31.34,7.844000000000002,8.984222222222222
2022-07-19 10:30:00,25.35,25.0,24.85555555555555,24.75,31.715,8.317888888888886,8.836777777777778
2022-07-19 10:45:00,25.25,24.84,24.775,24.6,31.85,7.354555555555557,7.996444444444444
2022-07-19 11:00:00,25.2,25.0,24.716666666666665,24.53333333333333,31.95,7.16688888888889,7.732888888888887
2022-07-19 11:15:00,25.2,25.0,24.75714285714286,24.45714285714286,32.45,6.686888888888889,7.193777777777778
2022-07-19 11:30:00,25.266666666666666,25.049999999999997,24.716666666666665,24.483333333333334,32.165,6.347111111111111,6.900777777777777
2022-07-19 11:45:00,25.266666666666666,25.04,24.84,24.4,32.14,6.293888888888888,6.899
2022-07-19 12:00:00,25.266666666666666,25.057142857142857,24.7625,24.4,32.305,6.437666666666668,7.479
2022-07-19 12:15:00,25.4,25.08,24.85,24.5,32.55,6.3428888888888855,9.134111111111109
2022-07-19 12:30:00,25.4,25.180000000000003,24.942857142857147,24.54,32.51,6.5613333333333355,9.420888888888886
2022-07-19 12:45:00,25.55,25.25,25.0625,24.6,32.74,6.490333333333332,9.312222222222225
2022-07-19 13:00:00,25.5,25.22222222222222,25.062499999999996,24.56,32.825,6.5472222222222225,9.31188888888889
2022-07-19 13:15:00,25.566666666666663,25.214285714285715,25.055555555555557,24.53333333333333,32.91,6.4685555555555565,9.217666666666666
2022-07-19 13:30:00,25.7,25.15,25.15000000000001,24.56,33.01,6.475888888888891,9.286777777777775
2022-07-19 13:45:00,25.65,25.18,25.25714285714286,24.640000000000004,33.11,6.448222222222221,9.151888888888884
2022-07-19 14:00:00,25.8,25.2,25.375000000000004,24.66,32.96,6.447000000000002,9.181444444444445
2022-07-19 14:15:00,25.8,25.15,25.466666666666665,24.685714285714287,33.07,6.711333333333333,9.518666666666668
2022-07-19 14:30:00,25.85,25.125000000000004,25.58333333333333,24.7,33.31,7.076111111111108,9.858555555555556
2022-07-19 14:45:00,26.200000000000003,25.128571428571423,26.03333333333333,24.84285714285715,33.34,6.771777777777776,9.497000000000003
2022-07-19 15:00:00,27.4625,25.06,26.888888888888893,25.4,33.620000000000005,8.133555555555557,10.88022222222222
2022-07-19 15:15:00,26.575,24.866666666666664,26.15,25.1,33.23,7.471999999999996,10.331666666666669
2022-07-19 15:30:00,26.575,24.859999999999996,26.120000000000005,24.92,33.275000000000006,6.7331111111111115,9.493111111111109
2022-07-19 15:45:00,26.575,24.916666666666668,26.183333333333337,24.9,33.49,7.187777777777775,9.938666666666665
2022-07-19 16:00:00,26.575,24.933333333333337,26.159999999999997,25.0,33.480000000000004,7.352666666666665,10.16033333333333
2022-07-19 16:15:00,26.85,25.1,26.433333333333337,25.1,33.48,0.2495555555555551,3.063555555555556
2022-07-19 16:30:00,27.600000000000005,25.575,26.866666666666664,25.640000000000004,33.26,0.0786666666666666,2.8231111111111105
2022-07-19 16:45:00,27.8,25.950000000000003,27.05,26.0,32.98,0.0784444444444444,0.8181111111111112
2022-07-19 17:00:00,27.866666666666664,26.15,27.066666666666663,26.2,33.03,0.0776666666666666,0.6448888888888887
2022-07-19 17:15:00,27.866666666666664,26.25,27.03333333333333,26.266666666666666,33.04,0.0786666666666666,0.5714444444444446
2022-07-19 17:30:00,27.75,26.35,26.95,26.35,32.96,0.0862222222222221,0.5413333333333334
2022-07-19 17:45:00,27.5,26.46666666666667,26.85,26.359999999999996,32.64,0.0823333333333333,0.5847777777777773
2022-07-19 18:00:00,27.5,26.46,26.74,26.46,32.42,0.0846666666666666,0.6437777777777776
2022-07-19 18:15:00,27.4,26.55,26.716666666666665,26.45,32.2,0.0812222222222222,0.543777777777778
2022-07-19 18:30:00,27.4,26.54,26.75,26.6,31.200000000000003,0.0833333333333333,0.5491111111111112
2022-07-19 18:45:00,27.4,26.659999999999997,26.65,26.6,31.03,0.083111111111111,0.633333333333333
