Date and time,actual_reporting,predicted_reporting,Indoor_temp_2_measured,Indoor_temp_2_predicted,hour,dayofweek,year
2024-11-04 03:00:00,2.922111111111111,3.43555683022318,18.47589285714286,18.551105489971675,3,0,2024
2024-11-04 04:00:00,1.8008333333333328,2.9186266911567786,18.234126984126984,18.200419405537534,4,0,2024
2024-11-04 05:00:00,2.203444444444445,3.1495460793841366,18.391666666666666,18.18849050071819,5,0,2024
2024-11-04 06:00:00,5.100583333333334,4.37726899388542,19.850347222222226,19.161541741479127,6,0,2024
2024-11-04 07:00:00,3.298222222222223,5.080665605477436,20.32901785714286,19.787637723275704,7,0,2024
2024-11-04 08:00:00,2.758416666666667,4.328131437727474,20.420089285714287,20.08665252189201,8,0,2024
2024-11-04 09:00:00,3.5642500000000004,3.653176107607778,20.555704365079364,21.19196449965496,9,0,2024
2024-11-04 10:00:00,3.3402777777777786,4.309146581225938,21.849305555555556,22.06878852420003,10,0,2024
2024-11-04 11:00:00,2.7993333333333332,2.949262309626735,21.69826388888889,22.022548925167857,11,0,2024
2024-11-04 12:00:00,3.21725,2.3917672681803017,22.006597222222226,21.81865201019553,12,0,2024
2024-11-04 13:00:00,2.9604444444444447,3.1624168656381064,22.142708333333335,22.18680189968646,13,0,2024
2024-11-04 14:00:00,1.994222222222222,2.955329539513465,21.679166666666664,22.172338139345214,14,0,2024
2024-11-04 15:00:00,1.2171111111111115,2.8161932846496063,19.994791666666664,21.74390992119136,15,0,2024
2024-11-04 16:00:00,0.11813888888888872,2.1865808975628545,18.608333333333334,20.852780920838335,16,0,2024
2024-11-04 17:00:00,0.11563888888888875,0.1926199011576477,18.057638888888892,19.826512856084676,17,0,2024
2024-11-04 18:00:00,0.1149999999999998,0.0,17.5375,18.8451941166247,18,0,2024
2024-11-04 19:00:00,0.11486111111111096,0.0,17.2125,18.25745349298676,19,0,2024
2024-11-04 20:00:00,0.10994444444444428,0.0,16.9725,17.940557563917743,20,0,2024
2024-11-04 21:00:00,0.6086388888888886,0.27395537797978076,17.447916666666664,18.24841655432898,21,0,2024
2024-11-04 22:00:00,1.1239166666666667,0.6905174721318863,17.6875,18.438589394958218,22,0,2024
2024-11-04 23:00:00,1.344583333333333,0.8969885100348867,17.863392857142856,18.17210105800074,23,0,2024
2024-11-05 00:00:00,1.647333333333333,1.109318590195632,17.866121031746033,17.954808359055757,0,1,2024
2024-11-05 01:00:00,1.9106944444444445,1.2179212770478793,18.12842261904762,18.312619266353213,1,1,2024
2024-11-05 02:00:00,1.326166666666666,1.5921601407579002,18.141269841269843,18.27554837338519,2,1,2024
2024-11-05 03:00:00,1.9067777777777777,1.5051113376885388,18.1015376984127,18.374980594071836,3,1,2024
2024-11-05 04:00:00,1.9402500000000003,1.4393689079224172,18.491666666666667,18.373170365951907,4,1,2024
2024-11-05 05:00:00,2.5555277777777787,2.251224415242171,18.32361111111111,18.65225691062397,5,1,2024
2024-11-05 06:00:00,4.992361111111111,4.697336528001865,19.928472222222226,19.924639893880283,6,1,2024
2024-11-05 07:00:00,3.802944444444445,5.114876699620905,20.757986111111112,20.854055930895893,7,1,2024
2024-11-05 08:00:00,3.6996666666666673,5.193723480907534,21.079216269841268,21.26387269163982,8,1,2024
2024-11-05 09:00:00,3.223444444444445,5.106507907565386,21.225,21.687862888267176,9,1,2024
2024-11-05 10:00:00,2.9470555555555555,4.110960481937432,21.090972222222224,21.967702000892483,10,1,2024
2024-11-05 11:00:00,2.690944444444444,3.323343813053028,21.719791666666666,21.94489822610283,11,1,2024
2024-11-05 12:00:00,2.7768611111111112,2.174877021853743,21.67152777777778,21.48524171457145,12,1,2024
2024-11-05 13:00:00,2.8368888888888892,3.1981611832146593,21.84285714285714,21.9419280440755,13,1,2024
2024-11-05 14:00:00,2.8739444444444437,3.3352896893873103,21.971875,22.204305437607232,14,1,2024
2024-11-05 15:00:00,2.3432222222222228,2.7928847337231266,21.94930555555555,21.91439781298297,15,1,2024
2024-11-05 16:00:00,0.11552777777777762,1.926037134604102,18.515,20.744389889545975,16,1,2024
2024-11-05 17:00:00,0.11455555555555542,0.18770884724871006,17.749107142857145,19.737899617381107,17,1,2024
2024-11-05 18:00:00,0.2555277777777777,0.07922802034847276,17.4175,18.71777082132979,18,1,2024
2024-11-05 19:00:00,0.8975277777777775,0.1189715326972971,17.90694444444444,18.289852931463734,19,1,2024
2024-11-05 20:00:00,1.0887499999999992,0.7542344301001611,18.15714285714286,17.870502571885453,20,1,2024
2024-11-05 21:00:00,1.3375277777777776,0.7899754651999134,18.159771825396827,17.812383315393618,21,1,2024
2024-11-05 22:00:00,1.8046111111111112,1.4803694209755003,18.242857142857144,18.00528668169349,22,1,2024
2024-11-05 23:00:00,1.5974444444444444,0.7716849560714012,18.25,18.170825402393003,23,1,2024
2024-11-06 00:00:00,1.8693888888888885,1.5568792909759468,18.49722222222222,18.145664998476043,0,2,2024
2024-11-06 01:00:00,1.7792222222222218,1.5888123293945577,18.32777777777778,18.29594703041051,1,2,2024
2024-11-06 02:00:00,2.1704444444444437,2.146553404862922,18.392708333333335,18.32293817922643,2,2,2024
2024-11-06 03:00:00,1.842916666666667,2.360976165252347,18.6125,18.291521891001732,3,2,2024
2024-11-06 04:00:00,2.822777777777778,2.6226424601815,18.49375,18.54836351086561,4,2,2024
2024-11-06 05:00:00,2.636583333333334,2.813240358638196,18.56736111111111,18.75825584784761,5,2,2024
2024-11-06 06:00:00,4.9819166666666685,4.6271834702208166,19.91785714285714,19.715718766175037,6,2,2024
2024-11-06 07:00:00,3.5432777777777775,5.009554310913088,20.355406746031743,20.42376501258231,7,2,2024
2024-11-06 08:00:00,3.4339999999999997,4.875761896370103,20.510069444444444,20.84941689110438,8,2,2024
2024-11-06 09:00:00,3.1665277777777776,4.905403990220294,21.08690476190476,21.266097206923405,9,2,2024
2024-11-06 10:00:00,3.175222222222222,3.9407464484126313,21.24375,21.81225670395791,10,2,2024
2024-11-06 11:00:00,3.905694444444444,2.5677255658801394,22.121031746031747,22.018147488915577,11,2,2024
2024-11-06 12:00:00,2.3510833333333334,2.117982451969584,21.34756944444445,21.28686374977767,12,2,2024
2024-11-06 13:00:00,2.5068888888888887,3.370255229323983,20.546875,21.812030443557212,13,2,2024
2024-11-06 14:00:00,2.8824166666666664,3.0176931786613954,21.754017857142856,22.30581628251783,14,2,2024
2024-11-06 15:00:00,2.110861111111111,3.1030740439912234,21.5625,22.007384015610032,15,2,2024
2024-11-06 16:00:00,0.11586111111111094,1.732385141298809,18.38154761904762,20.60502870069995,16,2,2024
2024-11-06 17:00:00,0.11536111111111096,0.0,17.76904761904762,19.403438900736013,17,2,2024
2024-11-06 18:00:00,0.1147777777777776,0.0,17.351666666666667,18.24892317023288,18,2,2024
2024-11-06 19:00:00,0.5690277777777777,0.0719269593788221,17.456944444444442,17.997598474984443,19,2,2024
2024-11-06 20:00:00,1.1583888888888887,0.6209830854953262,17.86625,17.754718771520388,20,2,2024
2024-11-06 21:00:00,1.338,0.7531631078608809,17.93080357142857,17.74724926102838,21,2,2024
2024-11-06 22:00:00,1.6159166666666673,0.8900180827828779,18.15575396825397,17.86223776584615,22,2,2024
2024-11-06 23:00:00,1.6858333333333333,0.7956366761658886,18.34861111111111,18.021676340316677,23,2,2024
2024-11-07 00:00:00,2.053,1.4246998431545324,18.26180555555555,18.075740003815817,0,3,2024
2024-11-07 01:00:00,2.3233333333333346,1.436121821772697,18.361805555555556,18.24552652599472,1,3,2024
2024-11-07 02:00:00,1.9333888888888893,1.8480073760810756,18.424702380952382,18.280407192486255,2,3,2024
2024-11-07 03:00:00,2.3921666666666663,1.8711338218718963,18.636607142857144,18.214712349462197,3,3,2024
2024-11-07 04:00:00,2.6900000000000004,2.3861764669175267,18.504960317460316,18.446607577689395,4,3,2024
2024-11-07 05:00:00,2.5218055555555563,2.457546178922347,18.137003968253964,18.513142525407225,5,3,2024
2024-11-07 06:00:00,4.674944444444444,4.436244371114511,19.417708333333337,19.521192346421845,6,3,2024
2024-11-07 07:00:00,3.7041666666666675,4.953141239864304,19.924305555555556,20.343335294093645,7,3,2024
2024-11-07 08:00:00,3.3388888888888895,5.006893626431309,20.36026785714286,20.603844082444045,8,3,2024
2024-11-07 09:00:00,3.181833333333333,4.396246935293225,20.549999999999997,21.01510886536432,9,3,2024
2024-11-07 10:00:00,3.2748888888888885,3.705116210612597,21.226438492063497,21.684737778866623,10,3,2024
2024-11-07 11:00:00,3.271027777777778,2.578515238959784,21.40431547619048,21.789649934720785,11,3,2024
2024-11-07 12:00:00,2.748666666666666,2.0430183470201664,21.50173611111111,21.172676557483022,12,3,2024
2024-11-07 13:00:00,2.7768888888888883,3.205508136007265,21.75138888888889,21.758734368180576,13,3,2024
2024-11-07 14:00:00,2.737388888888889,2.712682124466416,21.771527777777777,22.076283125320856,14,3,2024
2024-11-07 15:00:00,2.053777777777777,2.798973198440877,21.540625,21.853807767911793,15,3,2024
2024-11-07 16:00:00,0.11530555555555543,1.694512204334548,18.483333333333334,20.598902103093664,16,3,2024
2024-11-07 17:00:00,0.11588888888888872,0.0,17.805833333333336,19.34619942931374,17,3,2024
2024-11-07 18:00:00,0.11633333333333315,0.0,17.339166666666664,18.112051114927525,18,3,2024
2024-11-07 19:00:00,0.6075277777777778,0.0,17.487857142857145,17.794970588873642,19,3,2024
2024-11-07 20:00:00,1.1588611111111111,0.3865347737214142,17.616230158730158,17.60928433130896,20,3,2024
2024-11-07 21:00:00,0.9196944444444443,0.6379350520002705,18.031557539682534,17.46137887982124,21,3,2024
2024-11-07 22:00:00,1.6138055555555553,1.282476317850807,17.993998015873014,17.52797252500675,22,3,2024
2024-11-07 23:00:00,1.3480833333333333,1.051953184799527,18.109375,17.42328216787938,23,3,2024
2024-11-08 00:00:00,2.0792777777777776,1.6248031458569132,18.103819444444444,17.408675964557617,0,4,2024
2024-11-08 01:00:00,1.7911388888888893,1.5938849781362405,18.49781746031746,17.476526290987504,1,4,2024
2024-11-08 02:00:00,2.270666666666666,2.124472486419326,18.18611111111111,17.634534684853776,2,4,2024
2024-11-08 03:00:00,1.8904166666666669,1.9840946684968932,18.21150793650794,17.59769672618325,3,4,2024
